RecordType,StartDate,Value
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:11:12 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:16:12 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:21:12 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:26:11 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:31:12 -0800,100
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:36:12 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:41:12 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:46:12 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:51:12 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 15:56:12 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:01:12 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:06:11 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:11:11 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:16:12 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:21:11 -0800,100
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:26:12 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:31:12 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:36:12 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:41:12 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:46:12 -0800,99
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:51:12 -0800,104
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 16:56:12 -0800,108
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:01:12 -0800,108
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:06:12 -0800,115
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:11:12 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:16:12 -0800,112
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:21:12 -0800,110
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:26:12 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:31:12 -0800,107
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:36:12 -0800,107
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:41:12 -0800,109
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:46:13 -0800,109
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:51:12 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 17:56:12 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:01:12 -0800,105
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:06:12 -0800,104
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:11:12 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:16:12 -0800,104
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:21:12 -0800,105
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:26:12 -0800,104
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:31:12 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:36:12 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:41:12 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:46:12 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:51:12 -0800,115
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 18:56:12 -0800,110
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:01:12 -0800,99
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:06:12 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:11:12 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:16:12 -0800,99
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:21:12 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:26:12 -0800,99
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:31:13 -0800,99
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:36:12 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:41:12 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:46:12 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:51:13 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 19:56:12 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:01:13 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:06:13 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:11:12 -0800,104
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:16:13 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:21:13 -0800,114
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:26:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:31:13 -0800,115
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:36:12 -0800,116
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:41:12 -0800,114
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:46:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:51:13 -0800,114
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 20:56:13 -0800,115
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:01:12 -0800,114
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:06:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:11:13 -0800,116
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:16:12 -0800,117
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:21:13 -0800,116
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:26:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:31:13 -0800,124
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:36:13 -0800,119
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:41:13 -0800,112
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:46:13 -0800,114
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:51:13 -0800,107
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 21:56:13 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:01:13 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:06:13 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:11:13 -0800,105
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:16:13 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:21:13 -0800,112
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:26:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:31:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:36:13 -0800,112
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:41:13 -0800,110
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:46:13 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:51:13 -0800,110
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 22:56:14 -0800,108
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:01:13 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:06:14 -0800,110
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:11:13 -0800,108
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:16:13 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:21:14 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:26:13 -0800,90
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:31:13 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:36:13 -0800,99
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:41:13 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:46:13 -0800,109
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:51:13 -0800,110
HKQuantityTypeIdentifierBloodGlucose,2024-11-05 23:56:14 -0800,109
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:01:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:06:13 -0800,121
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:11:13 -0800,124
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:16:14 -0800,127
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:21:13 -0800,123
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:26:14 -0800,119
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:31:13 -0800,109
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:36:13 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:41:13 -0800,113
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:46:14 -0800,116
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:51:14 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 00:56:13 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:01:13 -0800,105
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:06:14 -0800,107
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:11:13 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:16:14 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:21:14 -0800,109
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:26:14 -0800,108
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:31:13 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:36:13 -0800,101
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:41:13 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:46:14 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:51:14 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 01:56:14 -0800,100
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:01:13 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:06:14 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:11:14 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:16:13 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:21:14 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:26:14 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:31:14 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:36:14 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:41:14 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:46:14 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:51:13 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 02:56:14 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:01:14 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:06:14 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:11:14 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:16:14 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:21:14 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:26:14 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:31:14 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:36:14 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:41:14 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:46:14 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:51:14 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 03:56:14 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:01:14 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:06:14 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:11:14 -0800,78
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:16:15 -0800,82
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:21:14 -0800,82
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:26:14 -0800,81
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:31:14 -0800,82
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:36:14 -0800,81
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:41:14 -0800,82
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:46:14 -0800,85
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:51:15 -0800,85
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 04:56:14 -0800,85
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:01:15 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:06:14 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:11:14 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:16:15 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:21:15 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:26:15 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:31:15 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:36:14 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:41:15 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:46:14 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:51:14 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 05:56:14 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:01:15 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:06:15 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:11:14 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:16:15 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:21:14 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:26:15 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:31:15 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:36:15 -0800,80
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:41:15 -0800,81
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:46:15 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:51:15 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 06:56:14 -0800,85
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:01:14 -0800,84
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:06:15 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:11:15 -0800,88
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:16:15 -0800,90
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:21:15 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:26:15 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:31:15 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:36:15 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:41:14 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:46:15 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:51:15 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 07:56:15 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:01:15 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:06:15 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:11:16 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:16:15 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:21:15 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:26:15 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:31:15 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:36:15 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:41:15 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:46:15 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:51:15 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 08:56:15 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:01:15 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:06:15 -0800,83
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:11:15 -0800,85
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:16:16 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:21:16 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:26:15 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:31:16 -0800,75
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:36:15 -0800,76
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:41:15 -0800,79
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:46:16 -0800,80
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:51:16 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 09:56:16 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:01:16 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:06:16 -0800,84
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:11:15 -0800,85
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:16:15 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:21:15 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:26:15 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:31:15 -0800,90
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:36:16 -0800,88
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:41:15 -0800,90
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:46:15 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:51:16 -0800,107
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 10:56:15 -0800,88
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:01:16 -0800,83
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:06:16 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:11:16 -0800,99
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:16:16 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:21:16 -0800,88
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:26:15 -0800,90
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:31:15 -0800,90
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:36:15 -0800,90
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:41:16 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:46:15 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:51:16 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 11:56:16 -0800,105
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:01:16 -0800,119
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:06:16 -0800,135
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:11:16 -0800,151
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:16:16 -0800,150
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:21:16 -0800,145
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:26:16 -0800,152
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:31:16 -0800,153
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:36:15 -0800,128
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:41:16 -0800,118
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:46:16 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:51:16 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 12:56:16 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:01:16 -0800,88
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:06:16 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:11:16 -0800,96
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:16:16 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:21:16 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:26:16 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:31:16 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:36:16 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:41:16 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:46:16 -0800,89
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:51:17 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 13:56:17 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:01:17 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:06:17 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:11:17 -0800,104
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:16:17 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:21:17 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:26:16 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:31:16 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:36:16 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:41:16 -0800,95
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:46:16 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:51:17 -0800,84
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 14:56:16 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:01:16 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:06:16 -0800,85
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:11:16 -0800,86
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:16:17 -0800,74
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:21:16 -0800,79
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:26:16 -0800,78
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:31:16 -0800,79
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:36:16 -0800,80
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:41:17 -0800,75
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:46:17 -0800,74
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:51:17 -0800,74
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 15:56:16 -0800,78
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:01:17 -0800,80
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:06:17 -0800,84
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:11:16 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:16:17 -0800,79
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:21:17 -0800,88
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:26:17 -0800,97
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:31:17 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:36:17 -0800,123
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:41:17 -0800,126
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:46:17 -0800,124
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:51:17 -0800,121
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 16:56:17 -0800,118
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:01:17 -0800,118
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:06:17 -0800,115
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:11:17 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:16:16 -0800,100
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:21:16 -0800,112
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:26:16 -0800,116
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:31:16 -0800,110
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:36:16 -0800,104
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:41:17 -0800,103
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:46:16 -0800,106
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:51:17 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 17:56:17 -0800,94
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:01:17 -0800,102
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:06:17 -0800,112
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:11:16 -0800,108
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:16:17 -0800,115
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:21:17 -0800,130
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:26:17 -0800,135
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:31:17 -0800,125
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:36:17 -0800,111
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:41:17 -0800,91
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:46:17 -0800,87
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:51:16 -0800,92
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 18:56:17 -0800,93
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 19:01:17 -0800,98
HKQuantityTypeIdentifierBloodGlucose,2024-11-06 19:06:17 -0800,104
